Date,corr_moyenne,corr_max,corr_min,regime_naif
2015-11-25,0.382545569546216,0.9011239701997021,-0.17183767778366332,bull
2015-11-27,0.3722742760344033,0.9120479826562192,-0.17316719680297557,bull
2015-11-30,0.372317391284435,0.9132706034451809,-0.14385583192894752,bull
2015-12-01,0.363274411831244,0.9090507660895273,-0.18061965371291483,bull
2015-12-02,0.3445002186422083,0.9169529262878139,-0.18094152254943766,bull
2015-12-03,0.3446229916003804,0.9151150782997425,-0.19243112131318454,bull
2015-12-04,0.3598363863650939,0.915025676434527,-0.16461315774571894,bull
2015-12-07,0.3599637474482551,0.9189119822383127,-0.15985342732221802,bull
2015-12-08,0.36076575090337953,0.9073022709021094,-0.1637810202075892,bull
2015-12-09,0.35863792731435556,0.9096266723665893,-0.15882229796098618,bull
2015-12-10,0.3559866448260214,0.9013703116054975,-0.16864371618640195,bull
2015-12-11,0.3751891096226512,0.9020949900455512,-0.14113078803306434,bull
2015-12-14,0.3677332258411827,0.9037668149157829,-0.11951345855974306,bull
2015-12-15,0.3694161998968032,0.9062691034500671,-0.0962438502404453,bull
2015-12-16,0.3708830432700597,0.9036138858243009,-0.09508267811354884,bull
2015-12-17,0.3787935393912987,0.9067897413855017,-0.0807228256760173,bull
2015-12-18,0.3953224707764419,0.9133085359562764,-0.05259584717613869,bull
2015-12-21,0.4070858237203112,0.9126197093174844,-0.041050597923902275,lateral
2015-12-22,0.3885537844517872,0.9057339187460095,-0.041484535319869634,bull
2015-12-23,0.39196255895409843,0.9106139131142559,-0.03490599253964409,bull
2015-12-24,0.3836594468223895,0.910205970062901,-0.05229537338698558,bull
2015-12-28,0.3864084247835509,0.9089341049095849,-0.04806591867194549,bull
2015-12-29,0.38340944525321097,0.9119393371188117,-0.053990815829952424,bull
2015-12-30,0.37848578618754275,0.9099824199352265,-0.0824898366943524,bull
2015-12-31,0.38826017250422323,0.9139617218994238,-0.0650898330302926,bull
2016-01-04,0.3995586941186993,0.9138478058336639,-0.0671093193174218,bull
2016-01-05,0.3987376106308487,0.9142366237723285,-0.054189943181236794,bull
2016-01-06,0.4070397919591338,0.9068731148114924,-0.07292039870641878,lateral
2016-01-07,0.4327648618343925,0.9153096001867519,-0.1109492265041688,lateral
2016-01-08,0.4385416977985571,0.9134351011582019,-0.09023044131195003,lateral
2016-01-11,0.4429019449953572,0.9444101272814592,-0.05837953447214249,lateral
2016-01-12,0.4404825365798324,0.9404337184046283,-0.056510146132477304,lateral
2016-01-13,0.4589032825616672,0.9475762168001345,-0.040650903625255565,lateral
2016-01-14,0.46395562175092214,0.9455128961383721,-0.05252473624982439,lateral
2016-01-15,0.475027825685403,0.9437607927151092,-0.043854209021896816,lateral
2016-01-19,0.47364935869256297,0.9407760400931329,-0.06930427816569357,lateral
2016-01-20,0.4831784605446218,0.9417449253284207,-0.057617395547947356,lateral
2016-01-21,0.486304602770924,0.9355557033040321,-0.055343834191187304,lateral
2016-01-22,0.4752344539351384,0.9329018551999172,-0.0378277337280954,lateral
2016-01-25,0.4782957579132552,0.9290604460103956,-0.03761090120809479,lateral
2016-01-26,0.4780738092656333,0.9319015677220952,-0.05871600694324223,lateral
2016-01-27,0.47255930472234803,0.9314148444619683,-0.05821988568031101,lateral
2016-01-28,0.45632333766358657,0.9291118795501344,-0.10829756491301411,lateral
2016-01-29,0.4595716247647477,0.9346786167462597,-0.09826184229515923,lateral
2016-02-01,0.45855276887983437,0.9351300177296034,-0.07403295224642248,lateral
2016-02-02,0.46775204104200374,0.9369020551720286,-0.07325638014353708,lateral
2016-02-03,0.4608353001420169,0.9287855231334574,-0.08693935954668083,lateral
2016-02-04,0.4666110477300875,0.925791295101521,-0.0881653276944145,lateral
2016-02-05,0.4595607452738799,0.9252919705728611,-0.08165875293999589,lateral
2016-02-08,0.45235005650086957,0.9164794107879244,-0.05106990171963692,lateral
2016-02-09,0.4508227186207722,0.9163134894539962,-0.050957242142808785,lateral
2016-02-10,0.44393649566081955,0.9162599276503167,-0.05321280747752677,lateral
2016-02-11,0.43752080677078586,0.9232861378323098,-0.0650420688409908,lateral
2016-02-12,0.43144759129719823,0.9304036627514692,-0.06270064358375664,lateral
2016-02-16,0.44015058178815136,0.9313111231136791,-0.0631358626320059,lateral
2016-02-17,0.43813173745347933,0.9255961886563793,-0.0640157456914349,lateral
2016-02-18,0.4381989034233641,0.9272088627893614,-0.06572060634510897,lateral
2016-02-19,0.4408191841118144,0.9268362016186638,-0.060722978626998,lateral
2016-02-22,0.44755909974939984,0.9230652564274173,-0.0447487504685501,lateral
2016-02-23,0.44823685582827394,0.9193452726092535,-0.0437126202292812,lateral
2016-02-24,0.4503105640702802,0.919332423143959,-0.044750118150170166,lateral
2016-02-25,0.45345475026065,0.9201349243699706,-0.03899313650178959,lateral
2016-02-26,0.4512402749458775,0.9164803465045523,-0.03881014692393452,lateral
2016-02-29,0.44830717119289537,0.9141229305881439,-0.050579024928836085,lateral
2016-03-01,0.45809603817599326,0.9222897885224067,-0.0334253296799022,lateral
2016-03-02,0.4545302891409222,0.921092647013089,-0.03691997409549243,lateral
2016-03-03,0.4440136718297473,0.918995338235825,-0.04515481819174327,lateral
2016-03-04,0.44425234296352034,0.9187779903819676,-0.04782139297311868,lateral
2016-03-07,0.44183415431688783,0.9181186858861726,-0.05626128223580068,lateral
2016-03-08,0.43881899377360556,0.9188121609044587,-0.05485922141841798,lateral
2016-03-09,0.4369746137224286,0.9191929111563428,-0.057612871285669734,lateral
2016-03-10,0.42883162081453124,0.913451475875979,-0.07237423332448727,lateral
2016-03-11,0.4317821146973867,0.9132194001141793,-0.06608081333398191,lateral
2016-03-14,0.4306924600720944,0.9106475577412761,-0.06503693953558731,lateral
2016-03-15,0.4219225763421594,0.9076840503487618,-0.07226843617281026,lateral
2016-03-16,0.4178008483822619,0.906795411721144,-0.07075575200274276,lateral
2016-03-17,0.406247317313931,0.9051139496739721,-0.08861891643304871,lateral
2016-03-18,0.4043333016703771,0.9012633366180806,-0.08807449953650445,lateral
2016-03-21,0.400940924927733,0.9005427550599399,-0.08955184936728483,lateral
2016-03-22,0.39937239888866694,0.8984760691271838,-0.10454743494227381,bull
2016-03-23,0.39825074792624,0.8980507875172933,-0.10284821764990064,bull
2016-03-24,0.39839749180293665,0.8953228920442113,-0.1044238035917597,bull
2016-03-28,0.39418688489370085,0.8949061401429007,-0.10746655520021996,bull
2016-03-29,0.39522803913708043,0.8946682202558967,-0.10924038950332148,bull
2016-03-30,0.39107161198959345,0.894120399214945,-0.11017377153887495,bull
2016-03-31,0.3833386948810586,0.8922938886570057,-0.13173767388251512,bull
2016-04-01,0.38525804560701976,0.8965779712530308,-0.12600172892444028,bull
2016-04-04,0.37862974399393345,0.8963371853954871,-0.1405646857568906,bull
2016-04-05,0.3642678002833339,0.8933437635892911,-0.14413775869987677,bull
2016-04-06,0.36041591230053865,0.8950181586863817,-0.14774027971743708,bull
2016-04-07,0.36766828839990395,0.8967334252959976,-0.13154524216660957,bull
2016-04-08,0.36636264378751093,0.8966277281832278,-0.1336572594015002,bull
2016-04-11,0.345284131628139,0.8936510147249473,-0.17125006375915355,bull
2016-04-12,0.3453767424424971,0.895932139476962,-0.17925850930816453,bull
2016-04-13,0.33300451520181823,0.8978105683451711,-0.18275443536698577,bull
2016-04-14,0.33622801614123815,0.8988957635474114,-0.18255539197146814,bull
2016-04-15,0.332779096167233,0.8953899050587748,-0.1776586725732416,bull
2016-04-18,0.3365036939001397,0.8977338488813974,-0.17740510199007573,bull
2016-04-19,0.34047238076306935,0.9028158996102154,-0.20426708318685233,bull
2016-04-20,0.3287785372117133,0.9001867690312387,-0.20628455128949066,bull
2016-04-21,0.3288762585859633,0.8977281806913788,-0.1915743287766446,bull
2016-04-22,0.31446377930450403,0.8981591770372329,-0.33330926144500383,bull
2016-04-25,0.32899547652272154,0.9118881969406235,-0.3315552539915495,bull
2016-04-26,0.3132471263211905,0.9106309817024872,-0.3608421211271835,bull
2016-04-27,0.3114318956116912,0.9112035557678371,-0.3618780319287723,bull
2016-04-28,0.29405134945035144,0.9080200255314227,-0.39609765868507457,bull
2016-04-29,0.2987397044381909,0.9113122130540166,-0.39235803206136094,bull
2016-05-02,0.30882120587606504,0.9086338347832777,-0.3789122292256143,bull
2016-05-03,0.29793084545295834,0.9169648225842215,-0.41506173732040735,bull
2016-05-04,0.30314102057705966,0.9064176595212219,-0.4275610416188843,bull
2016-05-05,0.30620789033553414,0.9126705673941669,-0.4292582185967577,bull
2016-05-06,0.308664880724166,0.9112605764552776,-0.42584474523008287,bull
2016-05-09,0.30173198796514306,0.9057549226067058,-0.4229516950481873,bull
2016-05-10,0.30326906101542805,0.8949148227388111,-0.41943349304297073,bull
2016-05-11,0.29858015333589155,0.8925357283489275,-0.42098640425206724,bull
2016-05-12,0.2864426254687702,0.8910576965720542,-0.44403757423398843,bull
2016-05-13,0.2877190398497245,0.8947272109239306,-0.44501082376324497,bull
2016-05-16,0.2944880625692159,0.8936599079931822,-0.4385683934959626,bull
2016-05-17,0.29387052671307157,0.8923611038645963,-0.4454765570299691,bull
2016-05-18,0.2835200471570046,0.8957910370667794,-0.47156575388910976,bull
2016-05-19,0.277071663497466,0.8970184284601845,-0.46607214338535335,bull
2016-05-20,0.2700410655692371,0.8961358126723685,-0.46587377986269896,bull
2016-05-23,0.2719661217571879,0.902339987863059,-0.4705118294258627,bull
2016-05-24,0.27632432567929344,0.9042692205468241,-0.440134440322949,bull
2016-05-25,0.2421695707328714,0.8923131158331199,-0.461586873233817,bull
2016-05-26,0.2417535894523332,0.8936307732856232,-0.47166607703075264,bull
2016-05-27,0.24434322090293156,0.893636270329914,-0.4578703920991512,bull
2016-05-31,0.24551204755398354,0.8938172151643131,-0.4661235218568692,bull
2016-06-01,0.25099029908832954,0.8941570438869852,-0.459572364887081,bull
2016-06-02,0.24717827354889454,0.8889933087823726,-0.44166711566490496,bull
2016-06-03,0.2495864654237388,0.8924785884194696,-0.4300874531080413,bull
2016-06-06,0.24865620699094024,0.9055044903077574,-0.4261716935170081,bull
2016-06-07,0.23200459695821435,0.9170402056936335,-0.47369587636716076,bull
2016-06-08,0.23291768462311874,0.9169941005729342,-0.4796942532403791,bull
2016-06-09,0.23217821972042882,0.9181811350695797,-0.47511637380930155,bull
2016-06-10,0.23956128339823063,0.9230742035175535,-0.48843194310060495,bull
2016-06-13,0.2502040502943073,0.9279062495197576,-0.491040871123351,bull
2016-06-14,0.24642283139169835,0.9280386683061143,-0.4851272152268843,bull
2016-06-15,0.2478100136257808,0.9278198289822753,-0.48139783435556827,bull
2016-06-16,0.2491611478491576,0.9254940256996055,-0.45538288858377063,bull
2016-06-17,0.24760484137751074,0.9280737964675874,-0.47867086636236233,bull
2016-06-20,0.25099272974481024,0.9284501349802826,-0.4794512937404381,bull
2016-06-21,0.2511937405027816,0.9354004948672398,-0.4707082498153326,bull
2016-06-22,0.2452522224207082,0.9358533005614501,-0.4843143290480867,bull
2016-06-23,0.25661085921386567,0.9392613678310286,-0.47767223381479806,bull
2016-06-24,0.3325805782284502,0.9536604355063321,-0.378231123304661,bull
2016-06-27,0.33340279126234545,0.9510301838231353,-0.3725935883673612,bull
2016-06-28,0.3525707307384548,0.9563801136372373,-0.34326586216792493,bull
2016-06-29,0.36696434809362677,0.9555771334541103,-0.3592692517170557,bull
2016-06-30,0.36960881113442173,0.9558051639262383,-0.3528905933010899,bull
2016-07-01,0.36115186820072515,0.9542042560410733,-0.3716236272400103,bull
2016-07-05,0.35978696121159315,0.9572666413382604,-0.3670392020349477,bull
2016-07-06,0.36056949157856716,0.956352418140683,-0.3655226998114431,bull
2016-07-07,0.3553761241081633,0.9542619863351998,-0.37869170700980714,bull
2016-07-08,0.3640407022428958,0.9515121242326493,-0.3616791448950279,bull
2016-07-11,0.3650881988615847,0.951322557943517,-0.36258110498089074,bull
2016-07-12,0.3644289356880241,0.9495397119629098,-0.3708534274415379,bull
2016-07-13,0.36319258826986023,0.9504917613495475,-0.37483001377682656,bull
2016-07-14,0.36523520511614915,0.9495918424285973,-0.3864124332738673,bull
2016-07-15,0.37799778501819803,0.9518031176301568,-0.3795851232059422,bull
2016-07-18,0.3772687308227871,0.9504405665563995,-0.3533119754531213,bull
2016-07-19,0.3947495576075469,0.9511163141689374,-0.37523122178689405,bull
2016-07-20,0.3936968584214134,0.9456634485948072,-0.38136349732141106,bull
2016-07-21,0.39941581219123773,0.9455172368941506,-0.3920123720548773,bull
2016-07-22,0.40364480299074174,0.9448126471276752,-0.3811249411213999,lateral
2016-07-25,0.4035317047294204,0.9429218037481373,-0.3898231797073521,lateral
2016-07-26,0.4097810194647701,0.9427188751984568,-0.38853568566288754,lateral
2016-07-27,0.3969992625530533,0.94274940302034,-0.394783454584481,bull
2016-07-28,0.3956425302637865,0.9447623678190092,-0.39656092930276315,bull
2016-07-29,0.39099873035713056,0.9436769776538424,-0.3940423943743949,bull
2016-08-01,0.387131720114226,0.9434713125239301,-0.39848512054794977,bull
2016-08-02,0.3893024122401378,0.9407757497955344,-0.3840244139920688,bull
2016-08-03,0.3883515993464605,0.9404108759643647,-0.3744583113941679,bull
2016-08-04,0.3825291863093914,0.939682886518249,-0.38523038335640525,bull
2016-08-05,0.3732994411476605,0.9392951715761254,-0.40879408882851437,bull
2016-08-08,0.3746321846497088,0.9384819229424246,-0.4090153257944768,bull
2016-08-09,0.38315562334676423,0.9356346410601158,-0.4191373811627796,bull
2016-08-10,0.37921256914731505,0.9354638547116372,-0.4191387520674296,bull
2016-08-11,0.37118287603248296,0.9351927297059931,-0.42052088989023506,bull
2016-08-12,0.37590347502444266,0.9335060280846611,-0.38294883631399684,bull
2016-08-15,0.3886878791032646,0.935612150209852,-0.3830511600667087,bull
2016-08-16,0.39035949108722073,0.9309249473088033,-0.38758174534258394,bull
2016-08-17,0.3881312069819272,0.9314300652751344,-0.3934238516817551,bull
2016-08-18,0.37436529130291896,0.9306782127448094,-0.41870931865985234,bull
2016-08-19,0.37159662036135527,0.9353329155911221,-0.4071151511132086,bull
2016-08-22,0.3732902328971692,0.9348930338822561,-0.39791288140868636,bull
2016-08-23,0.37237998941513617,0.9349643424092139,-0.4021017527551379,bull
2016-08-24,0.3751116752718291,0.9334312432935187,-0.4017508027850977,bull
2016-08-25,0.37322495124585214,0.9331258288567945,-0.39973856381066086,bull
2016-08-26,0.37490031017682146,0.9328314503125665,-0.40908822941604234,bull
2016-08-29,0.3780732306682346,0.9305810758885927,-0.3755742482470453,bull
2016-08-30,0.3825987776482838,0.9316069907460216,-0.38584058924165027,bull
2016-08-31,0.3863678408666475,0.9304356404719474,-0.39453853075022066,bull
2016-09-01,0.38378227501196555,0.9308407245871118,-0.40750254329229085,bull
2016-09-02,0.3864110355773814,0.9296507320162222,-0.3879700548435342,bull
2016-09-06,0.38116532931913427,0.9278537653093156,-0.4090083955374,bull
2016-09-07,0.3773656409709791,0.9267383784078423,-0.41410719269858953,bull
2016-09-08,0.3799040820184459,0.9244541069016684,-0.3959506423360127,bull
2016-09-09,0.41897997093394085,0.9246262621809376,-0.32238544735954805,lateral
2016-09-12,0.43059313080066397,0.9267738584909635,-0.299653659698327,lateral
2016-09-13,0.44670210977991426,0.9344351209688802,-0.2794964276193875,lateral
