Date,AAPL,ABBV,AMD,AMZN,AXP,BA,BAC,BLK,CAT,CRM,CVX,GOOGL,GS,HD,HON,INTC,JNJ,JPM,KO,LLY,META,MRK,MS,MSFT,NEE,NKE,NVDA,PFE,PG,PLD,TSLA,UNH,UPS,WMT,XOM
2023-12-19,194.73570251464844,140.86546325683594,140.14999389648438,153.7899932861328,180.6223907470703,263.510009765625,31.594993591308594,758.4476928710938,282.8445129394531,259.8446044921875,136.34161376953125,135.44894409179688,362.42352294921875,330.58709716796875,182.85333251953125,46.0433464050293,145.5389862060547,159.5706787109375,55.07183837890625,569.8517456054688,347.6319274902344,99.17024993896484,85.34213256835938,366.1459655761719,57.20613098144531,115.98970794677734,49.51598358154297,23.944259643554688,136.9376678466797,124.07817840576172,257.2200012207031,499.6760559082031,139.92434692382812,50.543190002441406,94.78750610351562
2023-12-20,192.6492919921875,139.1138153076172,135.47000122070312,152.1199951171875,175.66319274902344,260.25,31.09528160095215,746.9486083984375,279.7067565917969,255.82412719726562,135.09185791015625,137.1240997314453,357.7516784667969,327.3851623535156,181.33399963378906,45.155242919921875,142.5716552734375,157.7708282470703,53.929779052734375,560.416748046875,346.5603942871094,98.11793518066406,84.61793518066406,363.5562744140625,55.598758697509766,114.84532165527344,48.025630950927734,23.493600845336914,134.8203887939453,121.0353775024414,247.13999938964844,491.94305419921875,135.889892578125,49.95173263549805,93.20448303222656
2023-12-21,192.50099182128906,139.93919372558594,139.91000366210938,153.83999633789062,179.6888885498047,262.0199890136719,31.302705764770508,756.289794921875,280.0543212890625,262.705078125,135.5054473876953,139.18582153320312,360.6419372558594,327.6761779785156,183.2554931640625,46.457801818847656,144.0320587158203,158.67076110839844,54.28550720214844,562.1759033203125,351.3329162597656,99.07710266113281,86.00131225585938,366.4206237792969,55.375762939453125,115.88567352294922,48.903076171875,24.07180404663086,135.14828491210938,121.48995208740234,254.5,495.7094421386719,136.0630645751953,50.30595779418945,93.62786865234375
2023-12-22,191.43309020996094,142.0943603515625,139.60000610351562,153.4199981689453,180.4473876953125,260.44000244140625,31.519569396972656,759.4320068359375,280.3342590332031,261.810546875,135.8111114501953,140.2464141845703,360.7177734375,327.31939697265625,183.7827911376953,47.365638732910156,144.60879516601562,158.57601928710938,54.594417572021484,560.5936279296875,350.63836669921875,100.29707336425781,85.79705810546875,367.4407958984375,55.51512908935547,102.18140411376953,48.74335479736328,24.148330688476562,136.1038818359375,122.82579803466797,252.5399932861328,496.1194152832031,137.00674438476562,50.90715408325195,93.79354095458984
2023-12-26,190.88925170898438,141.80088806152344,143.41000366210938,153.41000366210938,180.82662963867188,262.7900085449219,31.92498779296875,763.3974609375,285.42236328125,261.6925964355469,137.03395080566406,140.27615356445312,361.6274719238281,327.9954833984375,185.9276885986328,49.83259963989258,145.2413330078125,159.51385498046875,54.819087982177734,560.8687133789062,352.0671081542969,100.23188018798828,86.1962890625,367.5193176269531,55.942527770996094,102.16249084472656,49.19156265258789,24.156829833984375,136.72218322753906,123.80915832519531,256.6099853515625,495.85247802734375,136.8162841796875,50.829158782958984,94.00521850585938
2023-12-27,190.98812866210938,142.03933715820312,146.07000732421875,153.33999633789062,181.89625549316406,262.1000061035156,31.906139373779297,769.6817626953125,287.82635498046875,262.1840515136719,136.58438110351562,139.13626098632812,364.3472595214844,327.2630920410156,186.80352783203125,50.08916091918945,145.4366455078125,160.4705810546875,54.959503173828125,571.5225219726562,355.0437927246094,100.5578384399414,86.95761108398438,366.94049072265625,56.28630828857422,101.32074737548828,49.329322814941406,24.32689094543457,136.83460998535156,124.47709655761719,261.44000244140625,498.4840393066406,135.78599548339844,51.30687713623047,93.56343841552734
2023-12-28,191.413330078125,141.9200897216797,148.75999450683594,153.3800048828125,182.6158447265625,260.3500061035156,31.943851470947266,770.7796020507812,286.62921142578125,261.0634460449219,134.6602783203125,138.99746704101562,366.1761474609375,326.1644592285156,186.93759155273438,49.72405242919922,145.65060424804688,161.3231658935547,54.996952056884766,570.8738403320312,355.5299987792969,101.29351806640625,86.93903350830078,368.1274719238281,56.69512176513672,102.91911315917969,49.43412780761719,24.479944229125977,136.5254669189453,125.4140625,253.17999267578125,500.49603271484375,136.1929168701172,51.20613098144531,92.21050262451172
2023-12-29,190.37506103515625,142.1218719482422,147.41000366210938,151.94000244140625,182.1685028076172,260.6600036621094,31.745847702026367,768.3095092773438,285.4609375,258.6649475097656,134.11181640625,138.4622344970703,365.56964111328125,325.4039306640625,187.42015075683594,49.58590316772461,145.79945373535156,161.1337127685547,55.16545104980469,572.9083862304688,351.2039794921875,101.52635955810547,86.57695007324219,368.8730163574219,56.43496322631836,102.68267059326172,49.43412780761719,24.479944229125977,137.28431701660156,123.66071319580078,248.47999572753906,501.99298095703125,136.12367248535156,51.23213195800781,92.0172348022461
2024-01-02,183.5621795654297,146.5697784423828,138.5800018310547,149.92999267578125,183.11175537109375,251.75999450683594,31.962711334228516,757.4256591796875,282.6031494140625,251.774169921875,134.39950561523438,136.95559692382812,367.9671325683594,324.0235900878906,186.78565979003906,47.16828155517578,148.80397033691406,163.00933837890625,55.998600006103516,582.0289916992188,343.5936584472656,105.45626831054688,87.18043518066406,363.801513671875,57.20613098144531,100.77220153808594,48.08253860473633,25.279218673706055,139.34536743164062,124.88526916503906,248.4199981689453,514.2647705078125,137.08465576171875,51.76509475708008,94.20769500732422
2024-01-03,182.187744140625,147.15672302246094,135.32000732421875,148.47000122070312,181.1767120361328,243.91000366210938,31.613849639892578,742.1409301757812,274.48358154296875,247.55712890625,136.96200561523438,137.69898986816406,361.7980651855469,317.6197509765625,182.79075622558594,46.42819595336914,149.7341766357422,162.29888916015625,56.12965774536133,607.0910034179688,341.7878112792969,106.881103515625,85.33283996582031,363.53662109375,57.59636688232422,98.3983154296875,47.484596252441406,25.279218673706055,138.50218200683594,121.0817642211914,238.4499969482422,516.8296508789062,136.39205932617188,51.768341064453125,94.99919128417969
2024-01-04,179.8739471435547,148.07382202148438,136.00999450683594,144.57000732421875,182.56195068359375,244.94000244140625,31.868419647216797,743.8444213867188,276.2214050292969,246.9673614501953,135.46047973632812,135.19122314453125,362.8973693847656,317.9295959472656,183.1214599609375,46.250572204589844,149.41790771484375,163.3759002685547,55.94243240356445,603.9459838867188,344.4172058105469,108.9671401977539,85.55565643310547,360.9273681640625,57.419837951660156,96.7526626586914,47.912845611572266,24.73503303527832,139.26100158691406,120.86839294433594,237.92999267578125,520.06201171875,135.91586303710938,51.267879486083984,94.17086029052734
2024-01-05,179.15211486816406,148.6974334716797,138.5800018310547,145.24000549316406,184.4349822998047,249.0,32.46241760253906,740.8915405273438,278.95367431640625,246.849365234375,135.22671508789062,134.5370330810547,366.20458984375,322.0141906738281,181.89703369140625,46.27030563354492,149.88302612304688,164.1956024169922,55.858177185058594,607.9263916015625,349.2095947265625,109.16271209716797,86.56766510009766,360.7409973144531,57.67999267578125,96.54460906982422,49.009883880615234,25.058143615722656,138.1087188720703,121.11885833740234,237.49000549316406,512.3958129882812,137.4136505126953,50.92665481567383,94.45619201660156
2024-01-08,183.48306274414062,148.04627990722656,146.17999267578125,149.10000610351562,184.581298828125,229.0,32.207847595214844,754.4821166992188,282.1590576171875,256.4335632324219,134.41751098632812,137.61965942382812,368.49786376953125,326.69970703125,181.11952209472656,47.809696197509766,150.25509643554688,163.9573211669922,56.27007293701172,615.2780151367188,355.8673400878906,109.31169128417969,86.8183364868164,367.5487060546875,58.460453033447266,98.0010986328125,52.160282135009766,25.151676177978516,139.2985076904297,123.54013061523438,240.4499969482422,511.5758056640625,138.45254516601562,51.42711639404297,92.88237762451172
2024-01-09,183.06777954101562,148.85333251953125,149.25999450683594,151.3699951171875,182.20101928710938,225.75999450683594,31.708139419555664,751.9552001953125,282.1976623535156,256.8955993652344,131.00086975097656,139.71115112304688,363.6459045410156,325.06591796875,180.19898986816406,47.41497802734375,150.34811401367188,162.6610870361328,56.16709899902344,614.7373046875,354.64691162109375,110.2895278930664,85.47210693359375,368.62774658203125,57.61494827270508,97.1688003540039,53.04571533203125,24.998624801635742,139.86996459960938,123.44735717773438,234.9600067138672,513.33984375,138.46986389160156,51.77158737182617,91.73193359375
