Date,AAPL,ABBV,AMD,AMZN,AXP,BA,BAC,BLK,CAT,CRM,CVX,GOOGL,GS,HD,HON,INTC,JNJ,JPM,KO,LLY,META,MRK,MS,MSFT,NEE,NKE,NVDA,PFE,PG,PLD,TSLA,UNH,UPS,WMT,XOM
2015-01-05,-0.0285757513632152,-0.01899852976720081,-0.003752345925885807,-0.02073069374229033,-0.026801748159696655,-0.006949788680854023,-0.029480294882339105,-0.026214628011001335,-0.05423082749121178,-0.018227303651714807,-0.04079271041014218,-0.01923774326763323,-0.03172021869705304,-0.021203567616131572,-0.01923976383960637,-0.011340384534917328,-0.007008558819650177,-0.03153724153803306,0.0,-0.00989789962645012,-0.01619138742482045,0.014753287753527217,-0.031757345163253306,-0.009238463132899338,-0.01064793210631502,-0.016230910986983194,-0.017034471640139635,-0.005440674727600131,-0.004766288166923583,-0.0006909062160576753,-0.042950328828715974,-0.016608818959905746,-0.020224887019537348,-0.0029149709338317734,-0.027743595614209846
2015-01-06,9.402012921913264e-05,-0.004962070508859949,-0.01134226535745401,-0.02309805250552857,-0.021542442147771953,-0.011848323466422468,-0.03037628310689996,-0.015661921530838327,-0.006455726128793884,-0.016815770687369683,-0.00046286955254410496,-0.02498913419336101,-0.0204365826769685,-0.0030662462477126415,-0.002342348199821946,-0.018812724798925234,-0.004926039324391278,-0.02627091587214144,0.0075653682691215664,0.005032869045693827,-0.013564887239760433,0.038531116143955074,-0.02922270314926943,-0.014785770325705116,0.0038766039714288984,-0.005899839244576892,-0.030787403555382963,0.008309204101671477,-0.00456507163021538,0.0034500728763999736,0.005648255842151179,-0.002019597622038165,-0.006585216713590216,0.0076764531421902584,-0.005330274791780751
2015-01-07,0.013924570148032094,0.0396213943275134,-0.01919452034110022,0.010543956937772861,0.021605299712155305,0.015406244313925139,0.004733644597097724,0.020943171386154733,0.01537782653401272,-0.00473137393334766,-0.0008334051986446974,-0.0029451136156807144,0.014792702916465696,0.0337004097253148,0.007211981552669365,0.020758364882862528,0.021835792081837797,0.0015250601428797458,0.012405349431031413,-0.00705315743938289,0.0,0.02116067951330639,0.014176855725848862,0.012625029926608843,0.009112154979964997,0.020445845339376257,-0.002608909199274628,0.013592860048688295,0.005231853738166897,0.015041208921599573,-0.0015631517125408972,0.010158598867509553,0.009262856394018342,0.026186521094098945,0.010081273729081927
2015-01-08,0.03770290681473325,0.01040415891236619,0.011560811779201754,0.006812759380520335,0.014075499591880094,0.017527709282424007,0.020450621795461636,0.01161147278474614,0.010197464774335134,0.02874148170719555,0.022624865454085787,0.0034779948163278407,0.015839438943269345,0.02188292762205983,0.018054753564261415,0.018429565023842864,0.00783206340141101,0.02209966934016428,0.012022924060372775,0.02341315766422653,0.02630884078476755,0.019926769157918457,0.01477957799413584,0.028993476488440553,0.006059288704492834,0.022821705879651,0.03692732971231284,0.020202512252358088,0.011370514622917927,0.00022611511762539297,-0.00156553106269541,0.04662879255443513,0.017818908772414526,0.020886528673302592,0.016507688818723682
2015-01-09,0.001071924769479337,-0.027735765242348664,0.007633708561898423,-0.011818170381278284,-0.012747590710262893,-0.001974699232170121,-0.01809210428664836,-0.011926751174513073,-0.012020620180014067,-0.0073661377523598975,-0.020126615454989037,-0.01228641578868323,-0.015465793251155439,-0.017296454697673862,-0.01673917746276207,0.0019062329009159771,-0.013722968504197056,-0.01753952286476854,-0.01109290032957089,-0.013352218918867537,-0.005643971503789295,-0.00462478193604429,-0.016405051392011115,-0.008440854619248374,-0.008868552743511816,-0.011085351923342666,0.004020070432067266,0.004604971621152326,-0.00937399799799117,-0.001583820307980744,-0.01898062692006783,-0.009403882737781291,-0.007363229844538927,-0.012457358466059491,-0.0014107401725136943
2015-01-12,-0.02494949612265198,-0.00030407581328754837,0.0,-0.018765211590182393,-0.010226852802260298,-0.005106402901481014,-0.017825762332935993,-0.006607290607932103,-0.008709236543481153,-0.00742086786254541,-0.021767671912318074,-0.007336286796555888,-0.01224439848760315,-0.004491022288672264,-0.004863872600606571,-0.00436199920795156,-0.003436075679131787,-0.008631861515242555,-0.009104983002911356,-0.007320049189349925,-0.013207248656803122,-0.004164528019820247,-0.013925110796419393,-0.012580826000800438,-0.002535393565528376,-0.0013552966646411709,-0.01261692582249744,0.0036684067806205035,-0.003663486885310243,0.010140495784150494,-0.021768130883067914,-0.011344475634676367,0.00036491797415175826,0.007470703757890507,-0.019405163611726152
2015-01-13,0.008839588939115139,-0.02922660108821322,0.011342265357453946,0.011362407445480715,-0.003021288798876114,0.0022898898503820164,-0.013885146335196823,0.003021611095085739,-0.006002091155291061,0.004148624765476914,-0.015993801029655322,0.00949080330273789,-0.0007567462097904155,-0.006629770908092279,0.0070843732756340665,-0.002736054070144124,0.001719163627861101,0.00016986217739009096,-0.00023421635981827065,-0.0005764797309884541,-0.0035258105823579226,-0.0017674620898663366,-0.009392242380777991,-0.0051636263633223775,0.003940529720572608,-0.008906739086435765,-0.0015247566655813957,-0.01012123961866959,0.004217419967080831,-0.02015703501946132,0.010037948528329803,0.005058210593904059,0.004278052880282593,-0.007918455549419195,-0.0036599290003572807
2015-01-14,-0.003818138006092537,0.0048788860241924204,-0.01134226535745401,-0.004999968410075042,-0.024504867325497885,-0.006041031169558692,-0.025239781117595023,-0.006428923152681926,-0.003479906380684115,-0.01249793511818392,-0.002883518395105506,0.00819661788493916,-0.02574377419093249,-0.010563670953524888,-0.004649862140288977,-0.004118031969330621,-0.0072810310653441635,-0.03510910520527713,-0.0016437337966839027,0.0054622161223266226,-0.002226177723779924,0.007209929816202339,-0.023021940547826247,-0.008665968949777465,0.006161359583037714,-0.013777021434786735,0.004060820721578955,0.001232490290037421,-0.0034388505927828807,0.00022930989506948264,-0.05826208511535263,0.002519143533374978,-0.006743730682108848,-0.030698080297654463,-0.002892843658218172
2015-01-15,-0.027515204184129758,-0.01279771602766417,-0.0427249957488411,-0.021785701035730624,-0.013761383026735559,-0.0018425195851452688,-0.05379022621160737,-0.009589974498134144,-0.01237555359303299,-0.03809646356736965,-0.011908893273879307,-0.003802190465918295,-0.009701162770812746,-0.01600834842006029,-0.016139321390416423,-0.004411239145896429,-0.014625530406198729,-0.03256104220253604,-0.004237974265538152,-0.0002864255449626734,-0.02966986024709799,-0.01220733286741867,-0.01805455398469737,-0.010498605519050434,-0.003822721800717574,-0.00965054250748528,-0.007117199582351143,-0.002466399490320516,-0.0014459957608694554,0.0011426007997253312,-0.0042646091303445875,0.010876561386066253,-0.0007315583639430765,0.008850991014132843,-0.008729989296847297
2015-01-16,-0.007800406159122933,0.025898108872415584,-0.05296548411810963,0.013121402610751216,0.0018612083414838825,0.004905816938563389,0.011772271282426496,0.016277701789371216,-0.005470328278480915,0.027384230235217178,0.02358258487780305,0.012716189619722254,-0.007084154702183734,0.030324391776849233,0.011365339149275944,0.007158840924677302,0.015010088306340487,0.01694951737797765,0.003532944540175563,0.013388287831778294,0.015144374662764184,0.018414188432809207,0.008924436100988028,0.016572922532788265,0.010963193558966014,0.0019374778421575554,0.018200512144911446,0.012270705816049157,0.015350191896242362,0.008644628540515972,0.006234752215779189,0.01246238827615363,0.009198918780873306,-0.007005441316838154,0.02399088780960293
