Date,BAC_JPM,GS_MS,CVX_XOM,BAC_MS,JPM_MS,GS_JPM,BAC_GS,AXP_JPM,AXP_BAC,BLK_MS
2015-05-12,0.534706460409695,0.8180958820830594,0.7386728068436799,0.5474851060805611,0.6868430689407927,0.8043831860306024,0.4873237679223775,0.5176609563341322,0.3796307430683988,0.6489851159500312
2015-05-13,0.5350339121053348,0.817646716260589,0.7358973679186267,0.5473747375995814,0.6866533951184094,0.8034986924148676,0.48784503260170425,0.5123512784868433,0.3820391104053263,0.6510085045631061
2015-05-14,0.5165585400177694,0.8166012819119965,0.7256571209958298,0.53300801225404,0.6804081602159139,0.8031206947564814,0.4813081038481747,0.5439058553498466,0.4201710778271431,0.6511341094399671
2015-05-15,0.5169749154186997,0.8137412087789643,0.7129452585013664,0.5375531564527812,0.6817907889363158,0.8034321885485836,0.47865786879516514,0.5465505454597286,0.4206486033319811,0.6502241793397203
2015-05-18,0.5153875850396089,0.813096151668333,0.7143557932777631,0.5380224514583863,0.6811123068347315,0.8027374788012306,0.4746405146097281,0.5377343943066625,0.40288437914787706,0.6520609208371702
2015-05-19,0.5125869981259226,0.8108262618197534,0.6969849399069105,0.5334387237653561,0.6781482910951178,0.7999981554319738,0.4654188656364356,0.5558022342956781,0.43471657046387907,0.6563120046555361
2015-05-20,0.5001107216100954,0.8072647974708789,0.6979125424250214,0.5262568315871524,0.6816682416394634,0.8052764844561378,0.4586142979167309,0.5610271262755424,0.43043392382568213,0.6543087034167944
2015-05-21,0.498180839547478,0.8057099415271347,0.697817481659247,0.531323974501225,0.6821489914210522,0.8088040272810678,0.4642087774182694,0.5616141537968194,0.4247614758232542,0.6548969117697845
2015-05-22,0.5596118870338844,0.8187446760558034,0.6923627560424512,0.5161483363430381,0.7012688361192012,0.7889759838364974,0.5110255366416386,0.5516813305707895,0.5152777809232433,0.6587588854213513
2015-05-26,0.5708360805395456,0.8210871160808546,0.7019162416564344,0.5198860967847722,0.703496139738829,0.790866574782612,0.5017871403161944,0.5604834280115923,0.5072935883278423,0.6592086189430978
2015-05-27,0.5755915252985678,0.8223017385474305,0.700318965427452,0.5292270883510648,0.7067053134212075,0.7928253660841955,0.5058673915215324,0.5521632650512932,0.4945191189888533,0.6594760821708154
2015-05-28,0.5773674562290281,0.8231379411345995,0.6990135305717399,0.5332779707919424,0.7130266019102695,0.7943796591447053,0.5071245586814046,0.551320379568832,0.4937310057675199,0.656577921610028
2015-05-29,0.5902548443525049,0.8265910897528864,0.6998059600481248,0.5318870490757368,0.7377839973897601,0.8044068643330992,0.5100248280444304,0.5662107031774185,0.48381683728374575,0.663972025333032
2015-06-01,0.6009632646220872,0.8316291528499408,0.6988428067082376,0.5262174746056107,0.7476218196236317,0.8057342491840148,0.5135649460754517,0.5693785913403747,0.47750363320223477,0.6581935881971785
2015-06-02,0.6664700337062998,0.8489222489259857,0.6926733176741917,0.5277549882432048,0.769972886058219,0.7929609194922682,0.554185473587922,0.5559636829886576,0.5147258694227188,0.6632895252421229
2015-06-03,0.6828794071265072,0.8502440258525503,0.6993543051094528,0.5380661135181941,0.7754623106157756,0.7956075727441755,0.5623264502010475,0.561056210828172,0.5228552532728329,0.6650408547198174
2015-06-04,0.6464821094524029,0.8393636208397269,0.6973800328473057,0.5076844438066157,0.763366367818002,0.7583844523717661,0.4979006562976955,0.5385367249254197,0.5032641420083063,0.6442659419532903
2015-06-05,0.6763712718819841,0.8414967603760451,0.7028094971714294,0.5363690558793706,0.7684896772194255,0.7547668177194473,0.4926735380038067,0.5271672030813537,0.4843345974194311,0.6385496431684429
2015-06-08,0.7077050176804385,0.8250834034131816,0.691190338689415,0.6883457730392206,0.801439375029558,0.7410830038310121,0.5501442871513945,0.4960643980199405,0.5265724394741464,0.5793776364706734
2015-06-09,0.7069477201879921,0.8360059527987777,0.6888772276423687,0.7004791723966107,0.8051752136267541,0.7338311803398985,0.5293267022886727,0.48923487415535494,0.5323824231183949,0.5940671865521089
2015-06-10,0.7264008125169328,0.8430569041932147,0.6851565563837727,0.7158755543503333,0.8114365440351766,0.7389865331813711,0.5555369352718751,0.49362530451660935,0.5506226667807449,0.5932582391197041
2015-06-11,0.7195958954745549,0.8410091777445028,0.6900949572258785,0.7140871750488988,0.8088621580858092,0.737186359343747,0.5491791514297497,0.4911267893623275,0.5448965571775124,0.594224824582153
2015-06-12,0.7234515898742429,0.8430217104318763,0.6546504439685984,0.7218779454539129,0.8108629189151574,0.7423678803424455,0.566084574205997,0.4992071525160923,0.5649645579103215,0.5985750196714413
2015-06-15,0.7207866863273209,0.8345765707998786,0.6342936310321134,0.7028305118042182,0.8067069935568588,0.7370253377079151,0.540996895212318,0.4999452024779843,0.5831968866410476,0.5669938670857739
2015-06-16,0.7180655407474583,0.8338184335189427,0.6607518895436189,0.69805913248368,0.8049229181247554,0.7364818359375672,0.5245104904623522,0.49240004358311723,0.5694140686428537,0.5631478588916692
2015-06-17,0.713138784298392,0.8332728127208223,0.6942127853901385,0.6957875538680367,0.805898993213703,0.7337752974454447,0.5205035899929187,0.4679532966953572,0.5239928192794696,0.556051937595521
2015-06-18,0.702154202282895,0.8332365267695522,0.6859037183311112,0.6943366874203372,0.8129827647661604,0.7369346133376963,0.5127005441592234,0.45944310381383613,0.5136286843218085,0.5585602252468331
2015-06-19,0.6985620354568968,0.8176848912301476,0.6902926091300766,0.6882646411245992,0.8057590632980154,0.7229851629165939,0.4942387219964131,0.4397790378806586,0.4994585119073842,0.5358951083535739
2015-06-22,0.7074555802213012,0.8243280426493217,0.6833529043921308,0.6968700535109812,0.8137390641719384,0.7302189543062879,0.5151095465868607,0.45763241779667735,0.5318660099961473,0.5340021429024383
2015-06-23,0.71370519879648,0.8258752530133663,0.6782270201157847,0.71362947075098,0.8191452453730523,0.7348719778692665,0.52862689364894,0.4537973170660273,0.5231645185948884,0.5374569444040653
2015-06-24,0.7182477576415917,0.8291648814572481,0.6320728551449701,0.7164655444868089,0.8284193517679281,0.7342510070307692,0.5340613606195841,0.4859308135979753,0.5370510976605474,0.5396908204244423
2015-06-25,0.7170794094208373,0.8212506069073979,0.6327635543244318,0.7156365863344782,0.831462944800422,0.7365765389546032,0.5284405369867844,0.505740596915118,0.5585657896016717,0.5513066167156736
2015-06-26,0.7189910624630991,0.8369069186339595,0.6332570649615754,0.7173269512526308,0.8455588767532024,0.8084603156030933,0.5594706111553862,0.524992515774515,0.5651687830398753,0.5712700609872433
2015-06-29,0.7612171908122624,0.8668433240916461,0.657039121780139,0.7638768462541148,0.8730685214716535,0.8538858089043823,0.6413588406176131,0.5812509446173946,0.6189062779987513,0.6396321498094351
2015-06-30,0.7624411939075303,0.8683814067795126,0.6417343740808039,0.7644457256189483,0.8737612533492265,0.8556086411152803,0.6443348654814053,0.5821577123045343,0.61994488319889,0.6454822789108471
2015-07-01,0.7728189924733395,0.8651591551920584,0.6321521391367588,0.7695821045174115,0.8780306529989634,0.855924609052471,0.6470345794274712,0.6155447727257717,0.6273906908855701,0.6487265703488511
2015-07-02,0.7796454937228237,0.8693907097610958,0.5930156755044793,0.7719280217753668,0.8821528460606199,0.8558329923061263,0.6527565988775043,0.6137295066622159,0.6225854901126913,0.6491201952578
2015-07-06,0.7797168791155411,0.8680558694137864,0.5978625760720334,0.7723433027380388,0.8823930799399402,0.8576451313925302,0.6551706190287179,0.6135541430906767,0.6239013688733281,0.6478439854603746
2015-07-07,0.7842612054717583,0.881351094137216,0.6078876620027331,0.778976900491178,0.8974000368740916,0.850733379372808,0.6443814140489538,0.608347371534914,0.6147982185689099,0.6440989770730502
2015-07-08,0.803213002371698,0.8907225475631168,0.6235626398133551,0.7973193916110779,0.9064657784719049,0.8664762507422891,0.6791249109275646,0.6424310990952748,0.6490662242389211,0.6728355086777347
2015-07-09,0.8204364579771614,0.887735210161407,0.5774622945577758,0.8084472209456232,0.9041658079445856,0.8614984354134957,0.6829311043404631,0.6494499228393878,0.651522102441507,0.667340840789917
2015-07-10,0.8889604435749363,0.8878816403712633,0.5495679697938068,0.8561456715805356,0.9049345069975298,0.8574598106564966,0.7483641723856274,0.6673664943525571,0.6730982803988046,0.6668045397033251
2015-07-13,0.9102597190316271,0.893159472379297,0.552636123819417,0.8672908445596464,0.9111387919889307,0.8618842418701236,0.7697296223243368,0.7127605925549539,0.6832778686037081,0.6834279543952843
2015-07-14,0.9025470904136977,0.8894380239746276,0.5593620070250765,0.8622811880117813,0.9067109909760673,0.8569437492626972,0.760797147781461,0.7299954904304459,0.7173503770330467,0.6593700309207561
2015-07-15,0.8603395235780178,0.8879326048812914,0.5582610289553431,0.8130425085129097,0.9061410508863763,0.8566077926540462,0.7331261149187757,0.7297051601943048,0.649293419978831,0.6496199995166562
2015-07-16,0.8659246537109605,0.8711890907312574,0.558434388929748,0.8098346093510806,0.9139824794703569,0.8428888236444761,0.6986973166981921,0.7505835267858947,0.6528979830675247,0.632814034749998
2015-07-17,0.8522756296121607,0.8709873515755275,0.5622211582133642,0.8072592474888935,0.8996122144544574,0.8289935183115239,0.6970488312786474,0.7388349226288343,0.6454920411865954,0.6296559940326594
2015-07-20,0.8518261305291661,0.8701481729927474,0.5526989826694719,0.8112145460263288,0.9031158602373545,0.8345581074995991,0.7027591507768006,0.7376962691226344,0.6439259010430809,0.6298363528017343
2015-07-21,0.8516369644664272,0.8710706443718612,0.5457049027848659,0.8107167845281931,0.9027023326652139,0.8346076147265991,0.7025528248532259,0.7384410685486489,0.6444927521695186,0.631323352058364
2015-07-22,0.8551173160574397,0.8705839581989001,0.5435306752944441,0.8117617564991163,0.9031492304188974,0.834431296883168,0.7029871195068451,0.7262303378579655,0.6307222115040978,0.6207502464963134
2015-07-23,0.8562029483709476,0.8744873928122093,0.5245327353128216,0.8181851854655489,0.9027812741820416,0.8358698133135976,0.7115758785093026,0.7147093569989106,0.6443136936383322,0.6362183066950625
2015-07-24,0.8565593659041268,0.869690789691697,0.5626359738844697,0.8170312192721934,0.901730393077292,0.8415897363772301,0.7260729708486201,0.743493047270589,0.682132118231085,0.7472362717262273
2015-07-27,0.8600584762055143,0.8734044851147509,0.5713048167745485,0.819109856653392,0.9005651753384486,0.8460256400462501,0.7349940750261146,0.7616172519746843,0.6954453347376688,0.7493086094795617
2015-07-28,0.8543244840280718,0.8700880830022311,0.7958740273233385,0.8135179032502714,0.900273319407886,0.8426134509102868,0.7351707216728719,0.7599030090761048,0.6948770641646859,0.7528407769965686
2015-07-29,0.8516750750908225,0.8683917945617935,0.8058717887836581,0.809275872746454,0.8975499871297883,0.8369461315979975,0.7280607142589665,0.7618714626477693,0.6951593608760287,0.7497109670129695
2015-07-30,0.8501012847300153,0.8650658273580629,0.8072311115986234,0.8092878409833237,0.8983873706196865,0.8367204715847346,0.7260604633432318,0.7581538174849626,0.6877921197721444,0.7442097553249868
2015-07-31,0.8529809516381608,0.8678825278808507,0.8667241342829286,0.8152341288085329,0.8982181271761183,0.8380205054660047,0.7319386272208812,0.7597573268527078,0.6812720415303976,0.7438193904650876
2015-08-03,0.8626399115007632,0.8693584838171948,0.863276606045169,0.8322139668235927,0.8972647290966594,0.8373002550387607,0.7380774581715517,0.7569381454868094,0.6898115399904002,0.7409402461032366
2015-08-04,0.8618297138153034,0.8714117504727174,0.8560634785473017,0.8294743640184091,0.8965532208199148,0.8289985117987093,0.7345980726982326,0.7553863831964445,0.685341461909504,0.7322796891786553
2015-08-05,0.8623431719774582,0.8706248849882507,0.8497689289404368,0.8334283771414006,0.9043732741134446,0.8338475019250547,0.7364126895255582,0.7642941832936152,0.689721969356166,0.7423891595811201
2015-08-06,0.8614288533781146,0.8718264995988496,0.8539474234475484,0.8385821366526275,0.910817220511688,0.8341156705717667,0.7363419004198003,0.7677937705128228,0.6895287217827262,0.7426254033920914
2015-08-07,0.8618039239900663,0.8744547347417757,0.8611628291164164,0.837489319355062,0.909393684577208,0.8335348653069693,0.7367043458538288,0.5461662352139013,0.4900474999333966,0.7406756546445862
2015-08-10,0.8679688859326705,0.876913156098639,0.8730032704216186,0.8446894422786211,0.910609820042646,0.836879205081814,0.7445025570491848,0.5550048733619513,0.5064830669444775,0.7486139669885468
2015-08-11,0.8725493183200371,0.8930580433943851,0.8690873523881567,0.8347863115757826,0.8946597672288253,0.8366464079817684,0.757634639534631,0.5468593647554938,0.4951816147923203,0.7622804328324723
2015-08-12,0.8752868813669258,0.8899349125597598,0.8722599897214537,0.8356137945370131,0.8917054235097998,0.8239251530117611,0.750488446801615,0.5483274370151832,0.4982287423724896,0.7699181908924094
2015-08-13,0.873881732323833,0.8877148428546423,0.881327684978035,0.8338164938134575,0.8906658073355266,0.8215255953313444,0.7498188094139974,0.5373153121744524,0.4840139292449182,0.7677762416755918
2015-08-14,0.8766592324743193,0.8919837220448509,0.8786269809593261,0.8351088786745244,0.8895880330333333,0.8256610551375049,0.7494975688157761,0.5355968098572564,0.4837206069027702,0.7741778587359164
2015-08-17,0.8777204554580635,0.8950506813058532,0.8511512633972785,0.8372141951138596,0.8961540527004763,0.8263655579584394,0.7497713852400483,0.5368626743941628,0.48360116762881256,0.7733361045787752
2015-08-18,0.8758652323033761,0.9057117299406016,0.8386646014194948,0.8379499641256942,0.8928022896025782,0.845758373829812,0.7643265174674457,0.5415753235574311,0.48174044352694945,0.7696760759776126
2015-08-19,0.8748560953028931,0.8999690935333918,0.8453023034293323,0.8382522059551301,0.8932739652367421,0.8397507348400199,0.7565226115345268,0.5311683007846646,0.47003970074921153,0.7702431163753591
2015-08-20,0.8861378777239727,0.9028445818500499,0.8497137936027928,0.8631708195257674,0.9067541619727453,0.8494113562561005,0.7712633618083066,0.5817652069940065,0.533659760755708,0.7748998629803454
2015-08-21,0.8976864836243509,0.9294279500908578,0.866579145182263,0.8712816314224757,0.9259119681047904,0.8796172366362808,0.795121563672379,0.6082457031875181,0.5648060614457375,0.8036580630959681
2015-08-24,0.9111134023396155,0.9432827442609266,0.8854269666374163,0.8935442113632888,0.9430354083660932,0.9037433708104057,0.8308821541809908,0.6487669146732993,0.6129097443215833,0.8111291399402248
2015-08-25,0.9106286244776908,0.9411792531118887,0.8623886524994782,0.8910605055860812,0.9420609174290685,0.9042771872380878,0.8317475005673426,0.6504106701155042,0.6091588771850985,0.8193660355944967
2015-08-26,0.9273543180170613,0.9498958841810824,0.8810219361614041,0.9100714703571772,0.9502891761846155,0.9154604936199159,0.8617396273186153,0.6827457074463457,0.6436850204070993,0.8432253074891491
2015-08-27,0.9286953715305453,0.952377798946569,0.8805236259691949,0.9107822096964124,0.9523890215446364,0.9188612974295031,0.8635276043635143,0.6902043763774595,0.6508669531492849,0.8456046236754908
2015-08-28,0.9286872846550679,0.956016965010579,0.8600589828305766,0.9107705679678213,0.9523683581773641,0.9224248063565982,0.8687301785803785,0.6913628876057101,0.6498653446431433,0.8517235246512453
2015-08-31,0.9272788389398625,0.95568438023445,0.8597964091616742,0.9043743458681528,0.9463994459686377,0.9215975717722915,0.8689653905137228,0.6978948517979755,0.6595720212877715,0.8157999597755057
2015-09-01,0.9355695500051988,0.9589518258577112,0.869721640171965,0.9112794823849557,0.9492576537440726,0.9295577732720245,0.8816794955220811,0.7289850679759884,0.6940878472210141,0.8275026981143706
2015-09-02,0.9385104625919345,0.9602628427329097,0.8638549333290801,0.9161372745885095,0.9507007021074759,0.9325190877143373,0.8904544297704231,0.7329091994939225,0.698865481741058,0.8322969300796859
2015-09-03,0.9372949831638788,0.9593814281172616,0.8635233916488836,0.9146479021111228,0.949715530325804,0.9317936638096297,0.8902477865752693,0.7285854541555985,0.6949887688225853,0.829383330416064
2015-09-04,0.9405743865827507,0.9566718228933545,0.8654120518694146,0.9167577421966354,0.9503228405858194,0.9319249033430015,0.8928018132270378,0.7334510356069518,0.7006668501119341,0.831923247669174
2015-09-08,0.9441467101207667,0.9591234420715716,0.8629382193495082,0.9221083562788872,0.9529026703827607,0.9348303492263066,0.8989730641719242,0.7433554479347024,0.7140410320984129,0.8425227805515036
2015-09-09,0.9449509216449637,0.9549478388278206,0.8654216508560264,0.9227666774003841,0.9533663447375966,0.9275217708291296,0.8938561338476394,0.7419056950087032,0.7137189389517937,0.8459326642309275
2015-09-10,0.9451955048066579,0.9553133643040655,0.865342890091924,0.9225756137420974,0.9529601943810138,0.9270595422722299,0.8940579837758781,0.74196187520874,0.7136413137110849,0.8402267140758034
2015-09-11,0.9460414559297574,0.9539524656867239,0.8655532505944156,0.9232353126564674,0.9519992737789277,0.9270726598010343,0.8952134428779512,0.7481684946485159,0.7263282924245488,0.8406302641298808
2015-09-14,0.9484614154901531,0.9540408005411677,0.8647831406696312,0.9240314606112996,0.9522101986089602,0.9261357236507974,0.8976172182570537,0.7471518526153264,0.7270556361633174,0.8410855663468499
2015-09-15,0.9494651120163857,0.955563290875226,0.8627608357555603,0.9257353850980409,0.9533781914413189,0.928479301301394,0.9005703562844445,0.7529289638025702,0.7329658463109557,0.8465799329297502
2015-09-16,0.946985023638696,0.9550414235338849,0.8680171904331435,0.9250844649352422,0.9515545581799958,0.9284192675086363,0.897572614126648,0.7514346949505958,0.7267991100813989,0.8395726201492411
2015-09-17,0.9482695794475445,0.9549897375495379,0.8680098336783549,0.9221911634576857,0.9494084085799862,0.9244986076378965,0.8929273279119828,0.7456901988630752,0.7190871828889651,0.8381120550399132
2015-09-18,0.9458934017507802,0.9570587601419231,0.8691539269114282,0.9212523144007205,0.9510664179292194,0.928847163836485,0.8916172723001059,0.7480018601744964,0.7219800445206227,0.8314935168205576
2015-09-21,0.9461522358367289,0.9563314644107809,0.8690445888957133,0.9216940769488022,0.951642739155357,0.9282372417612256,0.8908594303861342,0.75045680058622,0.7238050416987597,0.8324511872186632
2015-09-22,0.9463759283279568,0.9575688191183989,0.8696582631671427,0.9160353552641628,0.9460873288456524,0.9249079893069947,0.8869781893456344,0.7513631802494012,0.7237265966029696,0.8367700856034836
2015-09-23,0.9399337498094918,0.9559167247782051,0.8685115576314186,0.90990126837558,0.9440376680067439,0.9217604482170997,0.880513111039676,0.7412263218288433,0.7093888565532459,0.8302209832489337
2015-09-24,0.939677515016017,0.9557013596331608,0.8694583560237226,0.9105333753524959,0.943966564620047,0.9202605289008051,0.8803490287698222,0.7412375809408964,0.710712776917272,0.8308285362558963
2015-09-25,0.9406827920804977,0.9534955032790016,0.8712480765832703,0.9077229636469358,0.9390165254785463,0.9223019840086771,0.8827692703814273,0.7362130193363693,0.7073172387348385,0.8324633660254502
2015-09-28,0.9423676028242364,0.9540969769180577,0.8712479698079569,0.9102210826547696,0.9404851192079507,0.920859479381804,0.8835146842571947,0.745322173188464,0.717440904788014,0.8405453618824612
2015-09-29,0.9418177500500422,0.9536107139494365,0.8714092245911731,0.9093463970252543,0.9404456445548104,0.920620810967606,0.8835398899435671,0.7461714223722706,0.7174903006372811,0.8412962458835255
2015-09-30,0.9423323769000441,0.9552086196248123,0.8728360734742733,0.9127281359617893,0.9417234749147249,0.9239907613289086,0.8917201939858014,0.7517875096713549,0.7244091219746314,0.8445224036617651
2015-10-01,0.9385543126280087,0.9495281742763568,0.872347934334207,0.9114466324074251,0.9399967469635782,0.9214993231378962,0.8817581216454324,0.7421565764268598,0.7158543747970417,0.8417407469098961
2015-10-02,0.9366566625423749,0.9481357139409747,0.8771877284770014,0.9084847753116138,0.9394935906838816,0.9191564081865289,0.8741758869071534,0.7391649614576403,0.7077933970524637,0.8199979230184591
2015-10-05,0.9374222746144307,0.9491725713917122,0.8753737541180663,0.908545089099445,0.9397747828645897,0.9202907287843659,0.8754656510811173,0.7397659405934813,0.7067345447770123,0.8265203669710522
2015-10-06,0.9363360755923108,0.9477561480257017,0.8736215091541877,0.9064737752388343,0.9385510929842634,0.9188885389416959,0.8732432226846177,0.7341343413643584,0.7005588699539798,0.8224827367746441
2015-10-07,0.9379668726071717,0.9474852633359591,0.8735365773011337,0.9021101455182132,0.9320364332118298,0.9152960585911177,0.8718377582272399,0.73413722082289,0.7001747073918778,0.8311639104671185
2015-10-08,0.9565111393270458,0.9459539975236699,0.8746418296647988,0.9217813702951474,0.9318963584169623,0.9144707917144353,0.8837226853594227,0.7363845292348866,0.7294945211527369,0.8307865723657989
2015-10-09,0.9571397231213128,0.9508201076236148,0.8738235939887454,0.9229718106646496,0.9314668162530148,0.9182254895344496,0.8971116034316108,0.7354551963095823,0.7277692419201949,0.8363397091327902
2015-10-12,0.9621054114885856,0.9503196463512384,0.8735046742348921,0.9214208163644496,0.9346822333052864,0.9194914397051775,0.8938144392929533,0.7369133072172631,0.7276563784737784,0.8335982343492231
2015-10-13,0.961793990761512,0.9481772368456532,0.8749476600860988,0.9212710671077143,0.9349278034567443,0.9177256324814281,0.8933155199206603,0.7354342862326773,0.7243035427314675,0.8335420458488725
2015-10-14,0.9305220869544715,0.9477497178439777,0.8779568032432277,0.9198390627527463,0.9183810470672783,0.9095856688048038,0.8871894098149453,0.7305787157355229,0.7192206886438886,0.8193884307780139
2015-10-15,0.9341367628624679,0.9503990327776095,0.8781222087197403,0.9248341232640752,0.922397732146839,0.914961583527079,0.8951942166018291,0.7268843609127649,0.71841986668839,0.8215253462145025
2015-10-16,0.9310766798760497,0.9487280988809422,0.8775663225756762,0.919468299130494,0.9236827402922999,0.9141066585487619,0.8940505563817385,0.7372996200102633,0.7166889923557356,0.8215252555673762
2015-10-19,0.9304626967441766,0.8982252591014118,0.876456614395113,0.873976620197803,0.887109566507509,0.9135649749648047,0.8930888412739485,0.7363949913495637,0.712713410793633,0.8050233331338811
2015-10-20,0.9300796860283812,0.8986441241279849,0.8761111236031991,0.8741105617465376,0.8872990325726688,0.9122314480963517,0.8919884923018256,0.7327406679259942,0.70969474578857,0.806857349537624
2015-10-21,0.9307692254920422,0.8978429904121484,0.871568051639814,0.8780054700188041,0.8847011748599263,0.8985991205755295,0.8893081962915637,0.7332916497804167,0.7115187948006078,0.8099080483437173
2015-10-22,0.9310503325854445,0.9010221898145169,0.8722838382274338,0.880416730492974,0.8876686547331616,0.9024945013330619,0.8932093404267908,0.5977361132827997,0.587711013643518,0.8139761814180132
